wage,university,female,age
14.71923,1,1,27
21.3,0,0,33
37.10385,1,0,34
12.5,0,0,25
10.242307,0,1,26
20.65769,1,0,33
32.68718,1,1,32
5.711224,0,1,27
29.09103,1,0,34
26.33461,1,0,34
23.44231,1,0,32
30.71587,0,0,25
15.05,0,1,26
33.55,0,1,32
18.08461,0,0,27
12.215385,0,0,26
16.76154,0,0,33
14.66923,0,1,27
30.45385,1,0,30
10.823077,0,1,27
13.32692,0,1,28
9.6,0,1,34
20.22692,1,1,34
18.38461,0,0,30
17.82308,1,1,34
37.58803,1,1,34
9.573077,0,1,27
26.8,1,1,33
13.36923,0,0,26
23.59231,0,0,34
36.85385,0,0,32
27.03846,0,0,30
20.67596,0,0,30
12.164792,0,0,34
9.761538,0,1,26
26.22692,1,0,31
13.76923,1,1,25
18.38461,0,0,30
13.76476,0,1,29
16.33077,0,1,34
23.38547,0,0,33
15.33057,1,1,27
43.25385,1,0,33
13.95769,0,0,29
17.08601,0,0,31
28.4,0,0,34
37.00385,1,0,33
22.43077,0,0,32
7.55,0,1,26
17.13626,1,1,34
31.72564,0,0,32
34.11923,1,0,33
13.83376,1,0,31
22.05,0,0,33
48.67308,1,1,30
11.023077,0,1,29
20.35769,0,1,31
24.13461,0,0,25
62.08462,1,0,29
27.8,0,0,28
24.76752,1,1,34
10.623077,0,1,25
9.730769,0,0,30
14.05769,0,0,30
24.05385,1,1,29
20.32756,0,0,31
41.81154,1,0,33
27.33846,0,0,33
27.18846,1,0,31
14.49467,1,1,34
14.97692,1,1,34
14.86264,0,0,25
10.932692,0,1,26
17.45385,0,1,26
13.68376,0,0,30
17.67308,0,1,33
9.761538,0,1,26
10.557407,0,1,32
24.83461,0,0,32
31.79615,1,0,29
29.25,1,1,30
28.63077,1,0,31
7.55,0,1,26
21.98077,1,0,27
16.43626,0,0,27
20.45769,0,1,32
10.723077,1,0,25
30.44359,0,0,32
9.208597,0,0,31
22.33077,1,1,31
23.4,0,0,34
29.74231,0,0,33
12.565385,1,0,29
15.2,0,0,27
11.653846,0,0,30
24.81752,1,0,34
13.095833,1,1,32
17.05,0,1,31
27.22692,0,0,25
14.23846,0,0,27
26.22692,0,1,32
9.630769,0,0,29
48.77067,0,1,33
20.10769,1,1,28
18.30385,0,0,34
13.55556,0,0,30
11.441209,0,1,27
17.50385,1,1,26
40.65,1,0,31
19.08352,0,0,26
20.72917,0,0,25
25.72692,1,0,26
7.762004,0,0,31
17.62308,1,1,32
25.87692,1,1,28
22.03077,1,1,28
19.42692,1,1,26
36.70385,1,0,30
43.31923,1,0,25
15,1,1,25
23.76923,0,0,30
27.65,1,0,26
16.51429,1,1,28
31.61154,1,0,31
16.81154,0,1,34
8.157693,1,0,33
11.136095,0,0,30
22.53077,0,0,33
22.58077,1,0,33
24.45385,1,1,33
23.29231,1,1,31
24.21154,1,0,32
14.13431,1,0,33
24.68846,1,0,31
15.4,1,1,29
27.95,1,0,29
22.63077,1,1,34
17.82308,0,0,34
31.99615,1,0,31
17.7,0,0,27
22.53077,0,0,33
41.81154,1,0,33
44.21538,1,0,33
14.40769,1,0,33
14.73846,1,1,32
8.719231,1,0,29
15.36923,0,1,34
15.05,0,1,26
23.88461,0,0,30
7.507693,1,1,27
10.207693,0,0,29
14.2,0,0,32
10.461538,0,1,33
12.765385,1,0,31
27.7,1,1,27
42.90385,1,1,30
12.65625,0,0,25
11.023077,0,1,29
36.32308,1,0,31
8.619231,0,1,29
24.6,0,0,31
18.25,0,1,33
18.58461,1,1,32
27.13846,1,1,31
4.907692,1,1,26
19.29615,1,0,29
30.82253,1,0,33
14.6,0,0,26
18.15,0,0,34
16.71154,0,1,33
17.12308,1,1,27
14.05,0,1,31
14.73846,0,0,32
30.32308,1,1,34
15.21923,0,0,32
18.38461,0,0,30
17.17308,0,1,28
8.469231,0,0,27
16.54231,0,0,26
21.36923,1,1,31
13.575,0,0,32
13.35,0,1,34
37.31538,0,0,27
30.24231,0,1,26
10.173077,0,1,33
17.12308,0,0,27
12.95641,0,0,27
13.58901,0,0,26
13.26905,1,0,31
16.06154,0,0,26
43.91538,1,0,30
11.553846,0,0,29
25.92692,0,1,29
19.52692,0,0,27
13.12692,0,1,26
20.70769,0,0,34
11.984615,0,1,29
24.58461,1,0,29
12.77024,0,1,28
34.06923,0,0,33
22.61154,0,0,29
22.63077,0,0,34
29.14231,1,1,27
12.75,0,1,28
13.35,0,1,34
17.77308,1,0,27
14.25,1,0,27
15.82051,0,0,30
15.65,0,1,32
37.66538,1,0,30
22.99231,0,0,28
24.83461,0,0,32
11.634615,0,0,25
22.99231,0,0,28
35.16154,1,0,29
20.01667,1,0,33
20.17692,1,0,33
16.99231,1,0,30
17.22308,0,0,28
22.63077,0,0,34
19.42692,1,1,26
37.00385,1,0,33
27.13846,1,1,31
19.42692,1,1,26
43.68077,1,1,33
13.71111,0,0,26
12.215385,1,1,26
16.46154,0,0,30
16.38077,0,0,34
25.49615,0,0,29
20.32308,0,0,34
20.48252,0,0,30
25.94957,1,1,33
16.18626,0,1,25
17.05192,0,1,34
14.31364,0,1,30
18.10385,1,1,32
16.21154,1,0,27
11.541259,1,1,28
12.694445,0,1,33
35.18077,1,0,34
14.03431,0,1,33
20.65769,1,0,33
35.69231,0,0,30
12.835898,0,0,29
29.81923,1,1,34
19.90769,0,0,26
13.6899,0,1,26
12.315385,0,0,27
22.75784,0,1,32
41.31154,1,0,28
34.71154,1,1,25
12.265385,0,1,27
31.76539,0,0,34
14.22791,1,1,26
19.56667,1,1,29
41.51154,1,0,30
37.00385,1,0,33
15.18776,1,0,29
19.42564,1,1,34
23.06154,1,0,33
36.85385,0,0,32
13.22692,0,1,27
20.45769,0,1,32
17.22308,0,0,28
26.53846,0,0,25
16.66154,0,0,32
19.47692,0,1,27
12.003846,0,1,34
27.38846,1,0,33
10.55,0,1,31
20.15769,1,0,28
25.03461,0,0,34
15.26923,0,1,33
10.175758,0,0,26
22.28077,1,0,30
10.292307,0,0,26
45.46731,1,1,34
20.22692,0,0,34
8.7,0,1,25
18.22436,0,0,30
20.20769,1,1,29
12.065385,0,1,25
12.630769,0,0,34
5.803846,0,0,34
22.53077,1,1,33
29.01923,1,0,32
27.08846,1,0,30
27.67552,0,0,32
16.31296,1,0,33
10.300592,0,0,32
36.37692,1,1,33
37.61538,0,0,30
42.99327,1,0,34
22.23077,1,1,30
27.7,1,1,27
10.9,0,0,29
34.15,0,0,29
21.51502,0,0,32
41.11154,1,0,26
12.35406,0,1,27
28.34103,0,0,27
20.23297,1,1,32
20.91923,1,0,26
35.18077,1,0,34
11.162088,0,1,33
14.5,0,0,25
22.15,0,0,34
17.32991,0,0,28
25.62222,0,0,34
18.87933,1,1,25
15.8,0,0,33
15.2,0,0,27
8.288462,1,1,30
12.815385,0,0,32
26.90897,1,0,25
14.81923,0,0,28
16.41154,0,1,30
18.425,0,0,28
20.9713,0,1,29
20.02692,1,1,32
17.17308,0,1,28
29.04231,0,0,26
20.02692,0,0,32
20.69231,1,1,30
13.29615,0,0,32
15.4,0,0,34
14.28846,0,1,28
16.16154,0,0,27
13.18376,0,0,25
30.84231,1,0,31
17.72308,1,1,33
12.511538,0,1,26
17.7,0,0,27
30.62253,1,0,31
18.83461,1,0,34
7.580769,0,1,34
19.60779,0,0,29
27.7,0,0,27
22.63077,1,1,34
18.28461,1,1,29
15.41923,0,0,34
12.464744,0,1,33
23.97308,0,0,33
16.66154,0,0,32
18.46823,1,1,30
13.56667,0,1,32
12.615385,1,1,30
44.11923,1,0,33
20.84872,0,0,29
24.34017,1,1,34
22.38077,1,0,31
5.968803,1,0,25
40.70547,1,0,27
17.08889,0,0,32
16.275,0,1,32
17.87308,1,0,34
15.73077,1,0,27
16.23077,0,1,33
19.31394,0,1,33
19.71667,1,0,30
22.38077,1,0,31
12.565625,0,0,28
12.434615,0,0,33
18.28461,0,0,29
14.81923,1,1,28
18.18461,0,0,28
14.56923,0,1,26
9.973077,0,1,31
12.184615,0,1,31
12.815385,0,0,32
32.29615,1,0,34
14.05,0,1,31
17.47308,0,1,31
19.64201,0,0,30
11.1,0,0,31
5.85858,0,0,29
6.071429,0,0,25
9.069231,0,0,33
6.255769,0,1,27
11.95,0,1,25
21.10714,0,1,33
12.215385,0,0,26
16.88626,0,1,32
19.28654,0,0,27
35.05473,1,0,32
27.38846,1,0,33
18.05458,1,1,31
15.26923,0,1,33
11.2,1,1,27
19.39615,1,0,30
16.70913,1,0,29
20.45769,1,0,31
22.38022,1,1,26
17.47308,1,0,30
23.15,1,0,31
28.35,1,0,33
20.75769,1,0,34
16.11154,0,1,27
24.40385,1,0,32
18.48461,0,0,31
9.295946,0,1,34
12.215385,0,0,26
14.56923,1,0,25
21.03846,1,0,32
19.72692,1,1,29
20.91923,1,0,26
26.78846,1,0,27
19.23932,0,0,30
43.86538,1,1,30
22.76154,0,1,31
7.83787,0,0,34
14.76923,0,1,28
20.22692,0,0,34
17.57308,0,1,32
10.211538,0,0,30
32.80769,0,0,30
10.5,0,0,25
14.94825,0,0,32
17.07876,0,0,33
16.98571,1,1,27
12.315385,1,1,27
19.06539,1,1,32
13.22692,1,0,26
44.21538,1,0,33
15.31923,0,0,33
15.31923,1,1,33
20.12692,1,1,33
13.42692,0,1,29
18.1929,0,0,34
13.88376,0,0,32
9.720833,0,1,30
14.93846,1,1,34
11.291958,0,1,33
7.123504,0,1,29
24.5,0,0,30
44.70299,1,0,32
39.30769,1,0,32
9.1,0,1,29
30.27308,1,0,33
19.32692,1,1,25
27.03846,0,0,30
14.56923,0,1,26
25.67692,1,1,26
20.38846,0,0,26
27.4915,0,0,32
11.847009,0,0,33
16.18077,1,1,32
10.642307,1,0,29
15.31923,0,0,33
10.086538,0,1,28
23.80816,1,1,34
12.815385,0,0,32
46.71923,1,0,34
14.10973,1,0,32
9.329487,1,1,34
23.35,1,0,33
38.87479,1,0,25
31.59615,1,0,27
33.95,1,1,27
16.15192,0,1,25
22.89231,0,0,27
13.62692,0,1,31
25.03461,1,1,34
17.10094,0,1,30
27.33846,1,1,33
21.24121,0,1,25
28.45,1,0,34
8.864286,0,1,32
18.78427,1,0,30
21.01923,1,0,27
39.05769,1,1,30
4.903846,0,0,25
19.52692,1,1,27
18.73461,1,0,33
15.15,0,1,27
7.507693,0,0,27
20.85148,0,0,31
11.6,0,0,26
15.01923,0,0,30
17.47308,0,1,31
11.153846,1,1,25
28.1,0,0,31
20.71923,0,1,25
15.85,0,1,34
28,1,1,30
19.92692,1,1,31
16.66154,1,1,32
8.164286,0,1,25
6.339316,0,0,26
21.61154,1,0,31
19.52692,0,0,27
17.47308,1,0,30
19.64615,1,1,33
23.57308,0,0,29
19.90769,0,0,26
13.25,1,0,32
15.68077,1,1,27
17.10288,0,0,26
17.5,0,0,25
14.61923,0,0,26
12.12574,1,0,32
32.60769,0,0,28
29.31154,1,0,33
27.33846,1,1,33
32.29615,1,0,34
26.12692,1,0,30
16.78626,0,1,31
7.974725,0,0,27
25.69377,0,0,28
14.93846,0,0,34
12.89615,0,0,28
21.27692,0,0,32
18.33461,1,0,29
15.68077,1,1,27
16.12115,1,1,29
16.38077,0,0,34
10.411538,0,0,32
46.61923,1,0,33
22.68077,1,0,34
45.68504,1,0,29
21.37885,1,0,33
12.815385,1,1,32
18.13461,1,0,27
20.50769,1,1,32
21.03846,1,0,32
15.19316,1,1,28
7.5,0,0,25
22.68077,1,0,34
14.71923,1,1,27
22.53077,1,1,33
12.084615,0,1,30
13.03114,0,0,25
12.765385,0,1,32
13.22692,0,1,27
22.63077,0,0,34
6.339316,0,0,26
18.10385,1,1,32
13.046807,0,1,33
13.43376,0,1,28
20.86923,0,0,26
17.54359,0,0,28
39.35769,0,0,33
14.56795,0,1,34
12.515385,0,0,29
24.25385,1,1,31
16.61154,0,1,32
6.6625,0,0,31
14.05769,0,0,30
16.23077,1,0,32
25.3359,0,0,29
18.37619,1,1,29
34.5,1,0,32
10.361538,0,1,32
18.28461,0,0,29
18.03461,0,1,27
29.39231,1,0,29
24.28333,1,0,34
12.99615,0,0,29
17.77308,1,0,33
16.46154,0,0,30
24.26752,0,0,29
17.44704,1,0,29
36.30385,1,0,26
16.92308,1,1,25
22.71154,1,1,30
16.28077,1,1,33
24.73461,1,1,31
13.2,1,1,27
9.322875,0,1,33
12.315385,1,1,27
15.2,0,0,27
31.84615,0,0,30
17.62308,1,1,32
18.48461,1,1,31
10.526923,0,1,25
12.083674,0,0,29
17.50385,1,1,26
19.16539,1,1,33
13.37692,1,1,28
41.81154,0,1,34
14.53846,0,0,30
26.83846,0,0,28
19.16539,0,0,33
17.67308,0,1,33
22.38077,1,0,31
23.68461,1,1,33
9.823077,0,0,29
19.75769,0,1,25
12.965385,0,1,34
24.48461,1,0,28
18.7467,1,0,29
18.28427,1,0,25
16.55,0,0,28
18.48461,0,0,31
41.31209,1,1,34
25.53935,1,0,33
25.59615,1,1,30
42.14231,1,1,32
43.3141,1,0,32
12.75,1,0,33
15.6,0,0,31
18.63461,0,1,33
10.3,0,0,28
30.98461,1,1,31
31.35513,1,0,31
39.50769,1,0,34
35.50526,0,0,34
30.49359,1,0,32
35.16154,0,1,30
26.90769,1,0,33
22.53077,0,0,33
40.75,1,0,32
10.511538,0,0,33
14.61923,0,0,26
20.98846,1,1,32
15.91154,0,1,25
18.48461,0,0,31
12.05,0,1,33
16.66154,0,0,32
56.03462,1,0,31
38.65769,1,1,26
20.78846,1,1,30
23.64231,1,0,34
14.81923,1,1,28
15.98077,1,1,30
19.21539,1,0,33
15.62496,1,0,33
16.28077,1,1,33
18.28461,1,1,29
15.78205,0,0,33
16.92735,1,1,30
22.30513,1,0,28
14.56923,0,1,26
15.16923,0,1,32
22.63077,0,0,34
22.04658,0,1,34
14.38846,1,0,28
15.48269,0,1,26
10.211538,0,0,30
16.16154,1,1,27
19.54615,0,0,32
19.10855,1,0,33
31.26539,0,0,29
52.4953,1,0,33
12.965385,1,0,33
22.13077,0,0,29
15.2,1,1,27
11.603846,0,1,30
28.66154,0,0,27
13.50769,0,1,25
19.87692,1,0,30
17.37308,0,1,30
43.99829,1,1,34
32.24615,0,0,34
19.87692,0,1,31
34.6,1,0,33
13.45408,1,0,32
20.20769,1,1,29
38.78077,1,1,33
16.31154,0,1,29
16.11154,0,1,27
49.02308,1,0,33
18.61539,0,1,28
26.14231,1,0,29
20.73846,0,1,30
13.25,0,1,33
27.81923,1,1,33
12.5,0,0,25
15.11581,0,1,32
16.03077,1,0,30
15.11923,0,0,31
19.26539,1,1,34
12.265385,0,1,27
11.323077,0,1,32
13.15641,0,0,29
23.54231,1,0,33
23.90439,1,1,33
43.53462,1,0,31
20.10769,1,1,28
27.67528,1,0,29
19.68846,1,0,31
26.06667,1,0,31
19.47692,1,0,26
17.22308,0,0,28
15.18125,0,0,34
11.584615,0,1,25
24.11752,0,1,28
19.37564,1,0,33
16.12051,0,0,33
9.460256,0,1,31
10.292857,0,1,32
14.13846,0,0,26
15.4,0,0,29
19.82692,0,0,30
16.28077,0,0,33
22.38077,0,1,32
18.775,1,0,31
48.97308,1,1,33
23.49231,0,0,33
16.06154,1,1,26
18.13095,1,0,32
19.67692,0,1,29
24.15385,0,0,30
12.530769,0,0,33
8.544505,0,1,31
15.20769,1,1,29
15.36923,0,1,34
14.53846,0,0,30
21.83077,0,0,26
18.56539,1,1,27
14.51923,0,0,25
16.73889,0,1,29
10.742307,0,1,31
24.02308,0,1,34
15.8,0,0,33
33.81923,1,0,30
17.17308,0,1,28
9.019231,0,1,33
24.18333,1,0,33
28.28077,1,1,28
12.465385,0,1,29
21.78077,0,1,26
20.9,1,1,34
12.965385,0,1,34
8.4,0,0,34
10.742307,0,1,31
19.32564,1,1,33
15,0,0,25
33.26453,1,0,33
21.56923,1,1,33
39.48846,1,0,29
35.77397,1,0,33
12.735898,0,0,28
22.99231,1,1,28
17.14615,0,0,33
21.73077,1,1,25
22.08077,1,0,28
11.903846,0,1,33
12.59615,0,0,25
38.92692,1,0,33
14.51581,1,0,25
17.7,1,1,27
13.47692,0,0,29
31.89615,1,0,30
29.47059,0,0,30
44.16538,1,1,33
10.992307,0,0,33
15.31923,1,1,33
37.66538,1,0,30
16.11154,0,1,27
27.38846,1,0,33
22.53077,1,1,33
7.136538,0,1,31
19.92692,0,0,31
15.83077,0,1,29
17.04231,0,0,31
12.07574,0,0,32
20.40769,1,1,31
17.02308,0,0,26
15.11923,0,0,31
15.01923,0,0,30
13.81731,0,0,30
19.82692,0,0,30
46.21923,1,0,29
18.78461,0,0,34
17.57726,0,0,30
7.266667,1,1,31
16.18077,1,1,32
38.62692,1,0,30
39.30769,1,0,32
55.93462,1,0,30
32.54808,1,1,25
18.33219,0,1,32
6.945605,0,1,26
19.52692,0,0,27
18.03461,1,0,26
21.0782,1,0,34
19.61667,1,0,29
35.94231,1,0,32
9.943407,0,1,34
16.08077,1,1,31
31.59615,1,0,27
15.88077,0,0,29
21.04872,1,1,31
14.93846,0,0,34
16.71154,0,1,33
27.28846,0,1,33
10.05,0,1,26
32.04615,0,0,32
10.773077,0,0,26
20.15769,1,0,28
29.84231,1,1,34
12.59615,0,0,25
55.83462,1,0,29
11.092307,0,0,34
26.88846,1,0,28
18.43461,0,1,31
10.061538,0,1,29
21.41923,0,1,32
10.211538,0,0,30
23.80703,1,0,32
30.42253,1,0,29
17.32244,0,0,33
21.06923,1,1,28
13.88376,0,0,32
15.06923,0,1,31
16.99231,0,1,31
13.015385,0,0,34
27.57528,1,0,28
18.23461,1,0,28
9.811538,0,0,26
19.14615,0,0,28
14.04808,0,1,28
18.45,1,0,25
34.5,1,0,32
21.5,1,0,27
26.43718,0,0,32
16.44945,0,0,34
18.15385,0,1,33
29.24167,1,1,32
16.08077,1,1,31
19.98333,0,0,29
12.365385,0,1,28
23.88333,0,1,31
23.91282,0,0,34
17.52308,1,1,31
14.66368,1,0,32
22.68077,1,0,34
12.315385,0,0,27
14.51923,1,1,25
49.40385,1,0,32
15.77051,1,0,29
33.88291,1,1,29
30.22308,0,0,33
22.79231,0,0,26
32.24615,1,1,34
11.685509,1,0,27
16.97308,1,0,25
17.37308,1,0,29
16.87308,0,1,25
9.210256,0,0,28
8.469231,0,0,27
16.87308,0,1,25
31.99615,1,0,31
18.99278,1,0,29
6.746154,1,1,29
21.13846,1,0,33
5.784615,0,0,29
17.62308,1,1,32
19.85769,1,0,25
32.19615,1,0,33
29.47308,1,0,25
20.12692,0,0,33
15.2,1,1,27
13.85,1,0,28
17.58496,1,0,25
22.79231,1,1,26
24.80315,1,0,29
12.715385,0,0,31
17.93461,0,1,26
35.10128,1,0,30
21.66923,0,0,34
26.70769,0,1,32
22.68077,1,0,34
19.47692,0,1,27
21.36378,1,0,34
18.73461,0,1,34
16.38077,0,0,34
13.47692,0,0,29
14.10769,0,1,31
19.82692,0,0,30
17.07521,0,0,34
20.17692,0,1,34
17.02308,0,0,26
13,0,0,30
30.27308,1,0,33
12.615385,1,1,30
9.911538,0,0,27
15.66439,0,0,32
12.452991,0,0,30
21.46923,0,0,32
19.09615,0,1,28
20.98504,0,1,33
25.94615,1,0,33
18.68461,1,1,33
20.54808,0,0,30
20.86255,1,0,31
17.95726,0,0,30
7.607693,0,0,28
16.92308,1,1,25
15.37742,0,1,31
19.72692,0,0,29
21.26923,1,1,30
17.17079,0,1,29
20.75846,1,0,34
16.05442,0,0,31
34.25,0,0,30
23.75385,1,1,26
26.52692,1,0,34
14.61923,0,0,26
20.28846,0,0,25
19.79615,1,0,34
37.05385,0,0,34
34.33077,1,1,26
22.68077,1,0,34
15.45,0,1,30
14.20769,0,1,32
18.69433,1,1,25
14.43846,0,0,29
12.284615,0,1,32
48.22308,1,0,25
38.58462,1,1,32
13.85,0,0,26
15.7,0,0,32
26.50769,1,0,29
12.35,0,1,34
25.1,0,0,31
10.32,0,0,31
12.740559,0,0,33
17.62308,0,0,32
12.390659,0,1,31
17.66282,0,0,34
22.27692,1,0,29
27.48846,1,0,34
17.5,0,0,25
17.85588,0,1,32
27.33846,0,0,33
46.56923,1,1,33
22.38077,0,1,32
12.215385,1,1,26
22.43077,0,0,32
20.60769,0,0,33
10.461538,0,1,33
8.174725,0,0,29
15.41923,1,1,34
8.388462,1,1,31
13.20245,0,1,32
19.025,0,0,34
10.15,1,0,26
7.7,0,0,27
36.65385,0,0,30
10.76282,1,0,27
9.943407,0,1,34
24.52692,0,0,27
17.13626,0,0,34
13.09615,0,0,30
17.09599,1,1,33
14.31394,0,1,31
20.43846,0,1,27
17.22308,1,1,28
13.29615,0,0,32
14.45769,1,1,34
22.18077,1,0,29
11.397009,0,1,29
16.3726,0,1,30
37.86538,1,0,32
15.92051,0,0,31
15.97051,0,1,32
18.34808,0,0,33
21.80342,0,0,30
20.50769,0,0,32
21.05714,1,1,32
8.85,0,0,26
18.28461,0,0,29
17.82308,0,0,34
28.38077,1,1,29
14.96923,0,1,30
25.08461,1,0,34
19.54615,0,0,32
8.358974,0,1,28
19.37692,0,1,26
18.70385,1,0,25
14.35769,0,0,33
19.39615,1,0,30
18.46539,0,0,26
12.215385,1,1,26
13.26923,0,0,25
13.015385,0,0,34
9,0,0,30
14.3,0,1,27
9,0,1,28
12.765385,0,1,32
18.24423,0,0,31
13.90769,0,1,29
17.82308,0,0,34
17.42308,1,1,30
22.61154,1,1,29
5.984615,1,1,31
12.8,1,1,28
15.65,1,0,31
15.36923,0,1,34
49.50385,1,0,33
28.86154,1,1,29
25.36539,1,0,32
18.35385,1,0,34
7.857693,1,0,30
29.54231,1,1,31
16.9125,1,0,28
17.05301,0,0,25
11.791209,1,1,30
14.63846,0,0,31
10.361538,0,1,32
17.5125,1,0,34
13.73901,0,1,28
31.74615,1,1,29
39.00769,1,0,29
12.415385,0,0,28
8.157693,0,1,34
19.95769,1,0,26
23.10439,0,0,25
26.83846,1,1,28
9.969823,0,1,34
12.053846,0,0,34
16.38419,1,0,33
9.222875,0,1,32
10.311538,0,0,31
17.37885,0,0,31
10.882693,0,1,30
16.23671,1,0,29
15.82051,1,1,30
16.14231,1,0,34
8.411538,0,1,25
15.27589,0,1,33
11.317033,0,1,34
14.66923,0,1,27
33.71923,1,0,29
20.50769,1,1,32
19.92692,1,1,31
10.061538,0,1,29
14.08461,0,1,25
20.38846,0,0,26
11.697009,0,1,32
22.08077,1,0,28
27.93633,1,0,31
19.95769,0,1,27
62.94615,1,0,28
34.4,1,0,31
12.59011,1,1,27
34.7,1,0,34
12.961538,0,1,33
10.151923,0,0,27
14.43846,1,1,29
15.37949,0,0,32
8.588462,0,0,33
19.54615,0,0,32
30.93461,1,0,30
26.93846,1,1,29
27.18846,1,0,31
17.42308,0,0,30
15.41923,0,0,34
17.14231,0,0,32
31.08461,0,0,32
18.51539,0,1,27
22.08192,0,0,29
12.334615,0,0,32
17.52308,1,1,31
14.51923,1,1,25
15.2,0,0,27
14.86923,0,1,29
21.19872,1,0,32
30.72778,1,0,29
21.45,1,1,27
10.011538,0,0,28
17.52308,1,1,31
19.59615,1,0,32
6.496154,0,1,27
9.911538,0,0,27
12.8,0,0,28
14.95,0,1,30
18.63461,1,0,32
15.4,0,0,29
22.43077,1,1,32
36.95385,0,0,33
22.58077,1,0,33
24.97802,1,1,30
12.815385,0,0,32
40.36923,1,0,33
9.961538,0,1,28
56.33462,1,0,34
15.18672,0,1,29
21.93077,0,0,27
14.18846,0,1,27
15.06923,0,1,31
17.67308,0,1,33
23.85385,0,0,27
14.47885,0,0,27
22.03077,0,0,28
27.14615,0,0,33
12.565385,0,1,30
24.34017,0,0,34
6.914286,0,1,25
20.68846,0,0,29
17.86044,0,0,33
27.04615,0,0,32
20.04711,1,1,31
14.66923,0,1,27
34.71154,1,1,25
11.4,0,0,34
54.36154,1,1,34
32.45577,0,0,26
14.96731,0,1,25
19.54615,0,0,32
9.575,0,0,27
11.05,0,1,26
12.115385,0,0,25
19.52143,1,0,34
26.07692,0,0,30
20.49402,0,0,34
24.81752,1,0,34
21.14872,1,1,32
10.7,0,0,32
13.43461,0,1,31
14.38811,1,1,25
16.61154,0,1,32
8.969231,0,0,32
22.13077,0,0,29
14.43846,0,0,29
23.39231,0,0,32
7.567307,1,1,30
20.86559,1,1,29
16.63205,1,0,28
20.27692,1,0,34
16.92308,0,0,25
23.74024,1,1,34
24.66539,0,1,26
34.05,0,0,28
8.9,0,1,27
10.461538,0,1,33
20.27598,0,0,34
18.46539,1,1,26
14.71923,0,0,27
19.17564,1,0,31
19.1037,0,0,29
25.97692,1,1,29
24.15385,0,0,30
14.33846,0,0,28
9.661538,0,1,25
18.15,0,1,32
18.35385,1,0,34
10.623077,0,1,25
27.73633,1,0,29
18.44423,1,1,33
24.88461,0,1,33
16.56154,0,0,31
15.36923,0,1,34
8.45,0,0,27
26.86864,1,1,32
16.68601,0,0,27
6.290754,0,0,26
24.35385,0,0,32
12.365385,0,1,28
17.13205,1,0,33
17.23846,0,0,32
9.023846,0,0,31
14.8102,0,0,33
15.8547,0,0,25
19.61539,1,1,25
36.30385,1,0,26
10.826923,0,1,28
24.55694,1,0,34
19.95769,0,1,27
33.91923,0,1,32
51.32692,1,0,32
37.76503,0,0,28
29.09231,1,0,26
15.73077,1,0,27
15.88077,0,0,29
26.93846,0,0,29
15.21923,1,1,32
29.84231,0,0,34
17.57308,1,0,31
15.52051,1,1,27
21.93077,1,1,27
14.56923,1,0,25
17.42308,0,0,30
11.123077,0,1,30
5.522378,0,0,29
20.55714,1,1,27
21.93077,1,1,27
6.015385,0,1,27
28.54379,1,1,31
15.2,1,1,27
13.14615,0,1,31
22.41154,1,1,27
55.93462,1,0,30
11.703846,0,1,31
13.68951,0,0,32
19.77692,1,0,29
21.45,1,1,27
20.15769,1,0,28
14.93846,0,0,34
17.51539,0,0,29
15.15,0,1,32
13.92692,0,1,34
14.16731,1,0,33
12.334615,0,0,32
18.78461,0,0,34
28.30364,0,0,30
39.40769,1,0,33
27.56539,1,0,29
10.228632,0,1,28
14.72222,0,0,25
14.66923,1,0,26
11.803846,1,0,31
16.80256,0,0,27
15.01923,0,0,30
13.47692,0,0,29
12.78654,0,1,25
23.90385,1,0,27
16.44615,1,1,26
29.06154,1,1,31
15.15,0,1,27
9.961538,0,1,28
22.28077,1,0,30
16.64231,0,0,27
14.83846,1,1,33
12.115385,0,0,25
11.884615,0,1,28
8.219231,0,1,25
17.45726,1,1,25
20.08252,0,0,26
19.19615,0,1,29
13.2022,0,0,29
12.865385,0,1,33
10.7,0,0,32
23.71282,0,0,32
15.65,1,0,31
18.38461,1,1,30
19.82692,1,1,30
12.315385,0,0,27
13.80769,0,1,28
13.325,0,0,27
19.14615,0,0,28
13.68901,0,0,27
11.866483,0,1,34
18.25385,1,0,33
25.84039,0,0,31
19.49615,0,1,32
25.40769,1,0,31
22.2875,1,1,31
41.61154,1,0,31
16.92308,0,0,25
16.66154,0,0,32
19.32692,1,1,25
21.66154,1,1,32
16.44945,0,0,34
10.246154,0,0,33
13.67692,1,1,31
22.21154,0,0,25
26.12692,1,0,30
12.199359,0,0,26
14.6,0,0,30
15.78736,1,0,31
27.08846,1,0,30
21.78077,0,1,26
12.765385,0,1,32
18.68461,0,0,33
17.27308,0,1,29
28.1,1,1,31
14.23846,0,0,27
15.4,0,0,34
33.81437,1,0,34
17.87308,1,0,34
20.68846,0,0,29
13.385898,1,0,34
34.4,1,0,31
31.13461,1,0,32
14.00769,0,1,30
20.87692,0,0,28
14.98791,0,0,29
14.58791,0,0,25
13.32692,0,1,28
28.44103,1,1,28
19.37564,1,0,33
16.36154,0,0,29
15.99149,0,0,28
12.988057,0,1,32
18.46539,1,1,26
21.27692,0,0,32
11.117033,0,1,32
10.766009,0,1,25
17.4056,0,0,34
18.43461,1,0,30
12.8,0,0,28
