ahe,female,age,yrseduc,location
20.83333397,0,36,16,northeast
13.31360912,0,36,16,northeast
26.92307663,1,52,18,northeast
25.48077011,0,50,12,northeast
19.71153831,1,47,12,northeast
13.46153831,1,48,12,northeast
16.48351669,1,49,12,northeast
23.55769157,0,47,18,northeast
10.68376064,1,51,12,northeast
19.09722137,0,41,12,northeast
11.63967609,0,41,12,northeast
19.23077011,1,45,12,northeast
6,1,35,13,northeast
34.61538315,0,48,19,northeast
19.71153831,0,43,13,northeast
10.57692337,0,43,13,northeast
17.71255112,0,24,16,northeast
9,1,35,12,northeast
9.615385056,1,35,16,northeast
16.82692337,0,37,13,northeast
14.90384579,1,33,14,northeast
23.07692337,0,40,10,northeast
20.67307663,1,58,12,northeast
25,0,50,8,northeast
27.40384674,0,60,16,northeast
10.76923084,1,58,14,northeast
24.03846169,0,43,16,northeast
6.23653841,1,64,12,northeast
14.19022846,1,43,14,northeast
9.615385056,0,37,10,northeast
9.615385056,1,30,12,northeast
21.25,0,39,12,northeast
20.19230843,0,42,12,northeast
5.717255592,0,23,12,northeast
5.717255592,0,22,12,northeast
27.88461494,0,41,13,northeast
16.23931694,1,54,13,northeast
17.52136803,0,57,12,northeast
29.68269157,0,51,12,northeast
11.05769253,0,27,16,northeast
19.23077011,0,28,12,northeast
18.49112511,0,25,16,northeast
24.03846169,0,28,12,midwest
6.373626232,1,31,14,northeast
38.46154022,0,49,16,northeast
6.410256386,1,23,11,northeast
27.47252655,0,52,16,northeast
13.66396809,1,54,12,northeast
18.02884674,1,58,16,northeast
12.5,0,62,12,northeast
17.30769157,1,45,12,northeast
8.75,0,37,12,northeast
26.44230843,1,28,16,northeast
34.13461685,1,50,18,northeast
28.84615326,0,51,16,northeast
14.42307663,1,37,12,northeast
12.5,1,50,12,northeast
15.38461494,0,48,12,northeast
7.211538315,1,22,16,northeast
21.63461494,0,40,13,northeast
10.57692337,1,50,12,northeast
13.46153831,1,41,13,northeast
18.54395676,0,59,12,northeast
9.615385056,0,27,14,northeast
19.23077011,0,45,12,northeast
14.90384579,1,62,12,northeast
48.07692337,1,34,19,northeast
26.44230843,0,32,14,northeast
59.13461685,0,48,16,northeast
24.03846169,1,45,13,northeast
7.211538315,0,22,12,northeast
31.25,0,41,12,northeast
46.15384674,0,38,12,northeast
12.15034962,0,35,8,northeast
7.142857075,1,37,16,northeast
11.53846169,1,29,14,northeast
28.84615326,0,31,16,northeast
23.62637329,1,37,18,northeast
14.42307663,0,30,16,northeast
10,0,50,10,northeast
11.95426178,1,61,8,northeast
9.615385056,1,52,12,northeast
29.11538506,0,53,18,northeast
28.63247871,1,52,16,northeast
31.25,0,30,16,northeast
31.73077011,1,32,16,northeast
14.42307663,0,64,14,northeast
5.288461685,0,45,14,northeast
18.26922989,0,44,13,northeast
17.71255112,1,41,14,northeast
10.87115383,0,40,14,northeast
10.91476059,1,26,12,northeast
19.71153831,0,23,12,northeast
31.25,1,30,16,northeast
12.01923084,0,37,12,northeast
13.46153831,1,47,12,northeast
9.615385056,0,45,12,northeast
8.653845787,0,24,12,northeast
4.807692528,0,31,8,northeast
21.97802162,1,28,16,northeast
28.5714283,0,29,16,northeast
7.211538315,0,46,12,northeast
12.01923084,0,44,12,northeast
16.82692337,0,51,12,northeast
13.94230747,1,51,14,northeast
8.653845787,0,53,12,northeast
41.58003998,0,46,18,northeast
33.78378296,1,41,16,northeast
7.894736767,0,35,12,northeast
4.622781277,1,41,10,northeast
6.009615421,1,45,12,northeast
21.63461494,0,55,12,northeast
26.44230843,0,49,12,northeast
4.807692528,0,33,13,northeast
21.63461494,0,30,12,northeast
9.615385056,1,21,13,northeast
14.375,0,36,12,northeast
17.5,1,46,12,northeast
21.97802162,0,60,12,northeast
35.13313675,1,63,18,northeast
6.666666508,0,25,9,northeast
31.25,0,42,12,northeast
28.36538506,0,56,16,northeast
29.80769157,1,33,13,northeast
16.82692337,0,48,12,northeast
7.211538315,1,63,12,northeast
10.41666698,0,56,12,northeast
45.67307663,0,46,19,northeast
15.20572472,0,37,12,northeast
22.59615326,0,26,16,northeast
18.26922989,0,50,12,northeast
30.28846169,1,55,14,northeast
31.25,0,30,16,northeast
24.63750076,0,49,12,northeast
12.01923084,1,49,12,northeast
25,0,50,12,northeast
19.23077011,1,42,13,northeast
16,0,41,14,northeast
8.461538315,0,35,12,northeast
15.22435856,1,43,12,northeast
24.03846169,1,26,13,northeast
28.84615326,0,47,14,northeast
16.34615326,1,48,14,northeast
15.86538506,0,54,14,northeast
17.15686226,0,33,12,northeast
23.07692337,1,56,16,northeast
24.51922989,0,29,18,south
46.42856979,1,50,18,northeast
11.44688606,0,22,12,northeast
15.38461494,0,28,12,northeast
19.23077011,1,51,16,south
14.90384579,0,39,13,south
46.15384674,0,42,16,south
11.05769253,0,29,12,south
12.82051277,0,52,12,south
7.692307472,0,40,14,south
29.72027969,0,45,14,south
16.15384674,0,47,13,south
24.51922989,1,41,13,south
12.98076916,0,29,16,northeast
16.38461494,0,45,16,south
53.36538315,0,55,16,south
11.53846169,1,27,16,south
21.79487228,0,58,13,south
20.19230843,0,30,13,south
14.42307663,0,31,12,south
13.46153831,1,58,6,south
23.07692337,0,60,18,south
16.82692337,0,52,13,south
14.82371807,1,45,12,south
8.17307663,0,30,16,south
9.134614944,1,63,13,south
24.23077011,0,50,16,south
39.61538315,1,49,20,south
31.73077011,1,46,12,south
22.30769157,0,58,12,south
25,1,44,13,south
19.23077011,0,44,13,south
22.2288456,1,37,13,south
17.30769157,0,60,12,south
10.57692337,0,47,13,south
7.211538315,1,36,12,south
23.07692337,0,58,12,south
10.57692337,1,52,13,south
19.23077011,0,57,13,south
12.01923084,0,27,12,south
7.5,1,44,13,south
16.63201714,1,33,13,south
37.69230652,0,44,13,south
25,1,47,16,south
11.5,1,26,13,south
17.30769157,0,35,16,south
20.83333397,1,31,14,south
8.547008514,1,53,12,south
24.03846169,0,57,12,south
12.01923084,0,24,13,south
6.730769157,0,35,12,south
8.421154022,1,51,13,south
9.615385056,1,26,12,south
9.134614944,1,55,14,south
15.86538506,0,35,13,south
22.5,0,37,16,south
14.42307663,1,24,14,south
16.32500076,0,32,12,midwest
10.91476059,1,56,13,midwest
12.65182209,1,54,14,midwest
17.75,0,39,12,midwest
24.03846169,0,55,18,midwest
21.15384674,1,37,13,midwest
21.15384674,0,40,16,midwest
45.19230652,0,46,12,midwest
14.83516502,1,44,12,midwest
19.23077011,0,39,11,midwest
38.46154022,1,41,12,midwest
13.07692337,0,34,13,midwest
5.06072855,1,56,12,midwest
9.615385056,0,53,10,midwest
15.30612278,1,25,12,midwest
25.48077011,0,58,12,midwest
19.23077011,0,51,12,midwest
25,0,64,12,midwest
21.4285717,1,37,14,midwest
21.15384674,0,46,9,midwest
21.3286705,0,38,10,midwest
12.39878559,1,35,12,midwest
16.82692337,1,23,13,midwest
12.5,0,22,13,midwest
24.51922989,0,33,18,midwest
26.06837654,1,30,20,midwest
32.96703339,0,46,18,midwest
15.14423084,0,23,14,midwest
25,0,52,18,midwest
46.15384674,1,46,18,midwest
12.5,1,32,12,midwest
22.11538506,0,35,16,midwest
12.01923084,0,39,12,midwest
13.22115421,1,39,12,midwest
24.35897446,0,34,13,midwest
22.20000076,1,34,13,midwest
6.677350521,0,64,12,midwest
19.23077011,1,52,16,midwest
32.05128098,0,52,14,midwest
11.05769253,1,46,12,midwest
12.01923084,1,58,12,midwest
58.09294891,1,52,18,midwest
12.82051277,1,44,12,midwest
14.90384579,1,39,12,midwest
24.03846169,1,50,18,midwest
20.19230843,0,40,16,midwest
15.53254414,1,55,18,midwest
11.05769253,0,37,12,midwest
12.82051277,0,50,12,midwest
34.05822754,1,58,14,midwest
25.48077011,0,39,16,midwest
15.86538506,0,54,14,midwest
19.61538506,0,57,13,midwest
13.80670643,1,55,12,midwest
18.26922989,0,34,13,midwest
21.63461494,1,50,13,midwest
26.92307663,0,43,16,midwest
30.65240479,1,60,14,midwest
15.13911629,1,47,12,midwest
31.25,0,61,14,midwest
20.5128212,1,58,18,midwest
5.096153736,0,27,16,midwest
27.69230843,0,54,12,midwest
21.63461494,0,57,14,midwest
13.46153831,0,49,12,midwest
18.75,1,51,12,midwest
9.615385056,0,26,12,midwest
21.15384674,0,34,20,midwest
33.65384674,1,31,16,midwest
18.27499962,0,63,16,midwest
38.46154022,0,54,11,midwest
18.80341911,0,36,12,midwest
20.32966995,0,54,12,south
28.84615326,0,58,12,northeast
38.46154022,1,44,18,northeast
24.03846169,0,55,20,northeast
14.90384579,0,50,12,northeast
14.90384579,0,29,12,northeast
15.625,0,36,20,midwest
8.505917549,0,62,8,northeast
10.98901081,1,27,18,northeast
7.692307472,0,27,12,northeast
19.23077011,0,33,13,northeast
16.04277992,0,49,18,northeast
13.98601437,0,22,12,northeast
6.993007183,1,21,12,northeast
3.75,1,53,12,northeast
17.52136803,0,32,16,northeast
5,1,23,12,northeast
4.711538315,0,59,8,northeast
9.52948761,1,42,9,northeast
48.07692337,0,47,20,northeast
38.46154022,0,38,19,northeast
13.46153831,1,49,12,northeast
12.5,1,47,12,northeast
11.09467411,1,26,13,northeast
17.45951462,1,48,18,northeast
22.11538506,1,29,12,northeast
25.48077011,0,53,14,northeast
10.57692337,1,35,12,northeast
18.40659332,0,35,16,northeast
18.75,0,58,13,northeast
12.08791256,1,53,12,northeast
14.10256386,1,32,18,northeast
28.84615326,0,43,14,northeast
16.5,0,34,12,northeast
14.70588207,1,54,14,northeast
18.75,1,48,12,northeast
10.35503006,0,33,13,northeast
7.378365517,0,57,14,northeast
8.547008514,0,23,12,northeast
8.012820244,1,21,11,northeast
13.42307663,1,26,18,northeast
13.73626328,1,25,16,northeast
10.43956089,0,29,13,northeast
22.59615326,1,58,14,northeast
22.03525734,0,50,14,northeast
17.09401703,1,47,13,northeast
33.65384674,0,55,12,northeast
11.05769253,1,22,14,northeast
24.78632545,0,25,16,northeast
42.30769348,0,41,16,northeast
16.82692337,0,41,11,northeast
11.25,1,36,12,northeast
8.241758347,0,48,12,northeast
9.615385056,0,26,12,northeast
10.41666698,1,27,12,northeast
19.70624924,0,53,16,northeast
8.700961113,1,41,10,northeast
16.82692337,0,23,16,northeast
14.13461494,0,36,13,northeast
6.730769157,0,21,12,northeast
8.829807281,0,53,12,northeast
28.36538506,0,52,13,northeast
34.13461685,0,53,13,northeast
8.571428299,1,50,12,northeast
18.46153831,0,34,13,northeast
19.23077011,1,26,13,northeast
8.75,1,59,12,northeast
13.94230747,1,59,12,northeast
17.30769157,0,34,16,northeast
16.48351669,1,47,16,northeast
23.07692337,0,48,16,northeast
19.23077011,1,33,16,northeast
46.15384674,0,32,16,northeast
28.84615326,0,48,16,northeast
32.93269348,0,53,16,northeast
10,0,47,12,northeast
24.55128288,0,39,16,northeast
22.11538506,0,53,14,northeast
7.142857075,1,21,14,northeast
16.44230843,0,50,16,northeast
9.615385056,1,25,13,northeast
17.94871712,0,31,13,west
6.730769157,1,33,12,northeast
14.42307663,1,26,11,northeast
24.03846169,1,47,16,northeast
15.38461494,0,43,12,northeast
5.06072855,0,32,12,northeast
11.25721169,1,47,13,northeast
13.125,1,30,16,northeast
7.451922894,1,57,10,northeast
12.77777767,0,38,12,northeast
11,1,37,12,northeast
14.42307663,0,49,12,northeast
21.97802162,0,41,12,northeast
9.134614944,0,57,11,northeast
11.53846169,0,55,16,northeast
17.78846169,0,44,16,northeast
30.04807663,0,40,14,northeast
16.82692337,0,38,12,west
16.34615326,0,42,12,northeast
16.82692337,0,39,12,northeast
24.78632545,0,31,14,northeast
31.25,0,38,16,northeast
27,0,41,12,northeast
13.5,1,40,13,northeast
10.59684658,1,40,13,northeast
15.38461494,0,45,12,northeast
23.79166603,0,45,16,northeast
15.11904716,1,37,16,northeast
10.45150471,1,25,16,northeast
28.84615326,0,46,12,northeast
5,1,46,12,northeast
21.36752129,0,26,18,northeast
10,0,45,12,northeast
10,1,42,12,northeast
6.730769157,0,47,11,northeast
36,0,43,13,northeast
23.03685951,0,45,13,northeast
16.02564049,1,50,14,northeast
13.88888931,1,53,13,northeast
15.38461494,1,53,18,northeast
28.84615326,1,47,14,northeast
9.890110016,1,23,12,northeast
27.30769157,0,40,16,south
13.46153831,1,51,18,northeast
19.71153831,1,45,13,northeast
14.28571415,1,24,12,northeast
24.03846169,0,36,12,northeast
24.23077011,0,42,14,northeast
9.615385056,0,21,13,northeast
24.03846169,1,61,19,northeast
7.211538315,0,44,12,northeast
10.57692337,1,52,12,northeast
15.38461494,0,54,16,northeast
19.23077011,0,42,12,northeast
14.42307663,1,40,12,northeast
46.15384674,0,54,12,northeast
12.94559097,1,51,16,northeast
11.97307682,1,25,16,northeast
7.591093063,1,23,14,northeast
18.50961494,0,36,12,northeast
21.97802162,0,37,14,northeast
15.68825912,1,38,16,northeast
10.98901081,0,48,16,northeast
23.07692337,0,34,12,northeast
7.199999809,1,50,13,south
13.98601437,0,27,19,south
14.09412956,1,43,13,south
27.88461494,0,36,16,south
21.36752129,0,34,12,south
14.42307663,1,31,12,south
20.12522316,0,51,14,south
16.92307663,0,25,13,south
23.93162346,0,54,18,south
21.85314751,0,56,13,south
19.49300766,1,54,12,south
6.901041508,0,44,13,south
14.42307663,1,41,16,south
22.59615326,0,33,18,south
59.13461685,0,55,20,south
24.03846169,1,50,13,south
12.01923084,1,43,12,south
11.05769253,0,44,12,south
9.829059601,1,40,16,south
10.57692337,0,43,12,south
37.95546722,1,42,18,south
10.25192261,0,31,13,south
14.42307663,1,41,13,south
17.30769157,0,45,12,south
6.593406677,1,43,12,south
12.82051277,0,43,12,south
10.57692337,0,22,12,south
11.63461494,0,25,16,south
31.25,0,31,18,south
16.34615326,1,25,16,south
30,0,56,16,south
28.95432663,1,52,13,south
16.99463272,0,53,12,south
18.75,1,57,12,south
22.11538506,0,51,12,south
6.134615421,0,34,14,south
12.01923084,0,21,12,south
13.46153831,1,35,12,south
7.276507378,1,39,12,south
14.42307663,0,41,12,south
9.615385056,1,27,13,south
6.593406677,0,52,9,south
24.03846169,1,38,16,south
11.53846169,1,40,16,south
24.03846169,0,55,12,south
25.30364418,1,45,12,south
27.73668671,0,40,12,northeast
19.23077011,0,41,12,northeast
25,1,40,18,northeast
13.63636398,0,60,12,northeast
7.355769157,0,43,12,northeast
12.30769253,0,33,12,northeast
11.53846169,0,27,14,northeast
6.25,1,47,14,northeast
12.30769253,1,54,16,northeast
3.296703339,0,57,12,northeast
26.44230843,1,51,14,northeast
17.18701935,1,58,14,northeast
21.15384674,0,36,16,northeast
23.07692337,0,32,16,northeast
48.07692337,0,54,16,northeast
8.653845787,0,24,12,northeast
20.5128212,0,42,16,northeast
14.42307663,0,42,12,northeast
29.80769157,1,46,12,northeast
10.68376064,1,42,12,northeast
9.391025543,1,38,12,south
19.84127045,0,24,16,midwest
7.692307472,0,57,18,northeast
10.48951054,1,55,16,northeast
4.65882349,0,54,8,northeast
8.846154213,0,29,8,northeast
12.25961494,1,49,13,northeast
11.53846169,1,53,20,northeast
7.211538315,1,41,16,northeast
11.05769253,0,30,16,west
11,1,24,12,northeast
21.19529915,0,44,12,northeast
18.78354263,1,59,18,northeast
38.46154022,0,31,18,south
38.46154022,0,28,16,south
11.3782053,1,24,16,northeast
12.39316273,1,25,16,northeast
17.1875,1,24,16,south
36.05769348,0,62,16,south
20.19230843,0,38,12,south
26.92307663,0,29,16,south
11.875,1,48,13,south
9.615385056,0,41,12,south
21.63461494,1,38,18,south
12.01923084,1,59,12,south
13.40384579,1,40,12,south
46.92307663,0,56,16,south
25.64102554,1,58,16,south
5.494505405,0,61,18,south
14.86378193,0,31,13,south
27.88461494,1,44,16,south
43.26922989,1,47,18,south
46.63461685,0,54,20,south
14.39999962,0,41,14,south
15.39999962,1,37,14,south
20.19230843,0,43,13,south
14.65201473,1,39,13,south
24.23077011,0,39,14,south
43.36734772,1,39,14,south
22.59615326,1,50,14,south
7.8125,0,42,12,south
35.09615326,0,60,13,south
57.69230652,1,40,13,south
34.61538315,0,56,12,south
11.53846169,1,46,16,south
9.615385056,0,22,12,south
24.03846169,0,31,18,west
12.01923084,1,54,13,south
17.30769157,1,30,16,west
21.63461494,0,31,13,west
45.67307663,0,47,14,south
19.95192337,1,32,16,northeast
11.05769253,1,49,12,south
32.56867981,0,50,12,south
9.08571434,1,41,14,south
34.96503448,0,43,18,west
24.03846169,0,36,13,south
12.01923084,1,63,13,south
12.22222233,1,26,12,south
11.53846169,0,24,16,south
35.09615326,0,36,16,south
26.44230843,1,40,16,south
11.05769253,0,51,12,south
19.23077011,1,33,16,south
15.38461494,0,42,12,south
8.07692337,1,34,12,south
31.73077011,1,44,14,south
10.09615421,0,39,12,south
6.75,1,30,12,south
12.01923084,1,42,12,south
13.31360912,0,40,12,south
31.73077011,1,31,16,south
10,0,38,12,south
17.35336494,1,47,14,south
10.27472496,1,55,14,south
10.39999962,0,39,12,south
16.34615326,1,42,14,south
23.07692337,0,58,13,south
18.26922989,1,37,18,south
27.40384674,0,36,16,south
28.84615326,1,41,20,south
27.40384674,0,43,20,south
13.70192337,0,41,12,south
12.01923084,1,50,9,south
12.98076916,1,46,13,south
8.653845787,1,22,13,south
21.63461494,0,50,12,south
9.25,1,47,12,south
11.53846169,0,28,12,south
13.46153831,0,53,12,south
16.82692337,0,34,16,south
16.82692337,0,62,12,south
14.42307663,1,57,12,south
9.638942719,1,46,11,south
36.05769348,0,47,18,south
18.26922989,1,51,14,south
20.62936974,1,57,12,south
33.50961685,1,50,12,south
28.36538506,0,53,14,south
14.42307663,0,50,11,south
9.375,1,23,13,south
10.57692337,1,31,12,west
19.87179565,0,28,12,west
24.03846169,0,53,13,west
20.19230843,1,52,13,west
18.75,1,61,13,west
28.54700851,1,38,16,west
16.82692337,0,52,18,west
18.41346169,0,42,14,west
10.09615421,1,47,12,west
12.98076916,1,56,13,west
24.03846169,0,47,13,south
11.88181782,0,45,12,south
21.4285717,1,45,18,south
6.666666508,1,54,12,south
15.37777805,0,54,12,midwest
16.82692337,0,43,10,south
17.78846169,1,41,12,south
31.46853065,1,34,16,midwest
13.46153831,1,29,12,south
13.94230747,0,58,16,south
11.05769253,0,40,14,south
23.07692337,1,38,16,south
6.734694004,0,50,13,south
25,0,49,12,south
6,1,49,13,south
14.79289913,0,52,13,south
21.63461494,0,55,16,south
33.65384674,1,52,14,south
26.44230843,0,45,14,west
6.730769157,1,46,12,west
4.74608469,1,56,12,south
8.317307472,0,55,12,south
30.98290634,1,32,16,south
21.25,0,47,13,west
23.07740402,1,50,16,west
17.30769157,1,49,16,west
31.25,0,29,13,west
21.63461494,1,29,13,west
26.62721825,0,56,12,west
9.615385056,0,56,14,west
14.42307663,1,25,13,south
34.96503448,0,48,18,west
15.38461494,0,22,12,west
36.32478714,0,53,16,west
25.64102554,0,38,13,west
15.22435856,1,44,12,west
18.75,0,44,12,west
31.25,0,36,13,west
14.90384579,1,35,13,west
15.91346169,1,30,13,west
16.92307663,0,30,13,west
12,0,31,6,west
23.71794891,0,39,13,west
14.42307663,0,43,12,west
24.03846169,1,44,18,west
25,0,49,18,west
22.99807739,1,49,12,west
14.42307663,0,35,12,west
12.5,1,53,16,west
14.42307663,0,58,11,west
9.134614944,1,55,10,west
19.23077011,0,27,10,west
27.77777863,0,31,13,west
31.62393188,0,26,16,midwest
51.28205109,1,51,13,west
